 'species'::'rioter','cycle'::rioter_cyclesi,'time'::rioter_timesi,'name'::rioter_namesi,'x'::rioter_x_locsi,'y'::rioter_y_locsi,'state_flock'::rioter_is_in_state_flocki,'state_violent'::rioter_is_in_state_violenti,'state_retreat'::rioter_is_in_state_retreati,'spatial_incursion_detected'::rioter_spatial_incursion_detectedi,'outnumbered_detected'::rioter_outnumbered_detectedi,'feeling_target_for_arrest_detected'::rioter_feeling_target_for_arrest_detectedi,'being_arrested_detected'::rioter_being_arrested_detectedi,'unjust_arrest_around_detected'::rioter_unjust_arrest_around_detectedi,'surrounded_detected'::rioter_surrounded_detectedi,'any_police_officer_around_detected'::rioter_any_police_officer_around_detectedi,'order_to_scatter_signal_detected'::rioter_order_to_scatter_signal_detectedi,'arrest_around_detected'::rioter_arrest_around_detectedi,'has_fear_confirmed'::rioter_has_fear_confirmedi,'has_fear'::rioter_has_feari,'has_anger'::rioter_has_angeri,'has_sadness'::rioter_has_sadnessi,'has_joy'::rioter_has_joyi,'grievance'::rioter_grievancei,'arrest_proba'::rioter_arrest_probai,'aggr_police_social_liking'::rioter_aggr_police_social_likingi,'record_damage_done'::rioter_record_damage_donei,'risk_aversion'::rioter_risk_aversioni,'police_social_liking_influence'::rioter_police_social_liking_influencei,'felt_negative_emotions'::rioter_felt_negative_emotionsi,'feel_strong_negative_emotions'::rioter_feel_strong_negative_emotionsi,'current_energy'::rioter_current_energyi 
rioter,0,0.0,rioter0,7.480954260847167,27.1781924484317,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.9210579560888517,0.0,0.0,0.0,0.8337370483693988,1.0,0.0,false,300.0
rioter,0,0.0,rioter1,23.65652870627942,26.07784878072645,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.22864842091119342,0.0,0.0,0.0,0.6700364036400048,1.0,0.0,false,300.0
rioter,0,0.0,rioter2,20.712331772648607,27.078531600073525,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.6394136095640567,0.0,0.0,0.0,0.7936464382764477,1.0,0.0,false,300.0
rioter,0,0.0,rioter3,48.66240804008395,17.605615169860958,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.8804286736299693,0.999998984368529,0.0,0.0,0.9772629693492578,1.0,0.0,false,300.0
rioter,0,0.0,rioter4,32.58419756163751,27.49422187850054,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.6686525155335417,0.0,0.0,0.0,0.0130199727158482,1.0,0.0,false,300.0
rioter,0,0.0,rioter5,33.704655168574256,20.647200662049478,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.8328375596735239,0.0,0.0,0.0,0.28705681487082024,1.0,0.0,false,300.0
rioter,0,0.0,rioter6,33.650223119559826,21.910002056424883,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.8659881268005147,0.0,0.0,0.0,0.9329387932285785,1.0,0.0,false,300.0
rioter,0,0.0,rioter7,12.239735067347846,16.862991523681707,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.6599392047790961,0.0,0.0,0.0,0.5057250328137843,1.0,0.0,false,300.0
rioter,0,0.0,rioter8,5.638807524251299,32.454146616099585,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.6775263362792603,0.9999898699064014,0.0,0.0,0.8198385497926638,1.0,0.0,false,300.0
rioter,0,0.0,rioter9,20.312715307004336,23.026960983937627,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.163228840468292,0.0,0.0,0.0,0.23428058340196067,1.0,0.0,false,300.0
rioter,0,0.0,rioter10,22.122189375240758,24.128981483121116,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.00950206999352576,0.0,0.0,0.0,0.3174267128051701,1.0,0.0,false,300.0
rioter,0,0.0,rioter11,48.045353054031445,17.321555270018596,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.12089755125491874,0.999998984368529,0.0,0.0,0.5413795779764601,1.0,0.0,false,300.0
rioter,0,0.0,rioter12,46.240649490972956,18.866949305704182,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.35105456598343787,0.0,0.0,0.0,0.47949765621444485,1.0,0.0,false,300.0
rioter,0,0.0,rioter13,8.047569791502113,17.382941803961895,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.6768112182107594,0.0,0.0,0.0,0.4262511794669288,1.0,0.0,false,300.0
rioter,0,0.0,rioter14,5.807496285745287,27.743265135411743,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.5357707037094298,0.0,0.0,0.0,0.7800716643638819,1.0,0.0,false,300.0
rioter,0,0.0,rioter15,29.90959113394684,16.97188635283939,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.4193373214503068,0.9999999989764614,0.0,0.0,0.03718847006551607,1.0,0.0,false,300.0
rioter,0,0.0,rioter16,1.5930652314218468,24.816857986111078,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.3178377195563977,0.0,0.0,0.0,0.17290563288774052,1.0,0.0,false,300.0
rioter,0,0.0,rioter17,11.952234789842981,16.956219177925735,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.5010235874135843,0.0,0.0,0.0,0.6380542942670029,1.0,0.0,false,300.0
rioter,0,0.0,rioter18,27.209357757239864,15.042315957296161,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.24060669492138287,0.9999999999989685,0.0,0.0,0.2882691098140827,1.0,0.0,false,300.0
rioter,0,0.0,rioter19,48.330609435536424,28.762110324679302,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.9235329324313103,0.0,0.0,0.0,0.7566383409737379,1.0,0.0,false,300.0
rioter,0,0.0,rioter20,12.292326261813628,32.75761295045539,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.5988240692081056,0.0,0.0,0.0,0.17305973949508602,1.0,0.0,false,300.0
rioter,0,0.0,rioter21,43.41620831425997,28.61134050857096,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.8751392886003498,0.0,0.0,0.0,0.09224457334828617,1.0,0.0,false,300.0
rioter,0,0.0,rioter22,13.864958688593939,16.891746836279058,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.27388086586296934,0.0,0.0,0.0,0.4869946488347582,1.0,0.0,false,300.0
rioter,0,0.0,rioter23,35.29712637738466,33.21761909916243,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.9349002269906012,0.0,0.0,0.0,0.32229454269523883,1.0,0.0,false,300.0
rioter,0,0.0,rioter24,37.783155829703546,25.85831800676083,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.05675352796682465,0.0,0.0,0.0,0.9017181642210785,1.0,0.0,false,300.0
rioter,0,0.0,rioter25,38.6253288465404,27.59975015577997,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.18786440471724453,0.0,0.0,0.0,0.5363129174678761,1.0,0.0,false,300.0
rioter,0,0.0,rioter26,5.687788997895451,31.423540566277453,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.3826848130042614,0.0,0.0,0.0,0.2046927395800584,1.0,0.0,false,300.0
rioter,0,0.0,rioter27,17.824759908634512,29.987235250132496,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.5125110674838,0.0,0.0,0.0,0.16802195374162132,1.0,0.0,false,300.0
rioter,0,0.0,rioter28,17.89827816286545,23.588916361637033,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.14910995438325425,0.0,0.0,0.0,0.12370626014925312,1.0,0.0,false,300.0
rioter,0,0.0,rioter29,36.96074143206552,19.978687790985738,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.2781410115393538,0.0,0.0,0.0,0.9894451298947986,1.0,0.0,false,300.0
rioter,0,0.0,rioter30,30.97748940211951,17.670002397079873,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.78144045209931,0.9899481642553665,0.0,0.0,0.9509426456497609,1.0,0.0,false,300.0
rioter,0,0.0,rioter31,39.164266381140685,31.261880686672132,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.9134328802960293,0.0,0.0,0.0,0.8293683037502646,1.0,0.0,false,300.0
rioter,0,0.0,rioter32,38.799320021946436,29.53027004480383,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.8989607587234114,0.0,0.0,0.0,0.17366118991898427,1.0,0.0,false,300.0
rioter,0,0.0,rioter33,14.851165316553798,16.47375685564572,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.2392591152500647,0.0,0.0,0.0,0.7134349860773845,1.0,0.0,false,300.0
rioter,0,0.0,rioter34,35.93822448995623,18.835381639038797,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.9647160213405157,0.0,0.0,0.0,0.6103281390492288,1.0,0.0,false,300.0
rioter,0,0.0,rioter35,17.90826906593906,24.742107348124385,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.22543387458110486,0.0,0.0,0.0,0.19794083342078628,1.0,0.0,false,300.0
rioter,0,0.0,rioter36,0.5118257785198921,19.80717751583063,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.9630778126050862,0.0,0.0,0.0,0.33339250767989137,1.0,0.0,false,300.0
rioter,0,0.0,rioter37,43.0769891540282,16.907118877479917,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.33005554136671555,0.0,0.0,0.0,0.23369902736862713,1.0,0.0,false,300.0
rioter,0,0.0,rioter38,34.878548171986175,26.172231065796996,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.8799954804229985,0.0,0.0,0.0,0.10137897728835354,1.0,0.0,false,300.0
rioter,0,0.0,rioter39,6.61065642554742,33.1082944501796,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.6439337322670874,0.9999898699064014,0.0,0.0,0.9679174784525265,1.0,0.0,false,300.0
rioter,0,0.0,rioter40,39.31696097821383,19.346721278240185,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.46712794754579845,0.0,0.0,0.0,0.6146794305824824,1.0,0.0,false,300.0
rioter,0,0.0,rioter41,11.797957494730307,28.41432257706799,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.6103678209668447,0.0,0.0,0.0,0.4149591593947888,1.0,0.0,false,300.0
rioter,0,0.0,rioter42,34.52790684993034,31.106372844289478,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.4615296571239724,0.0,0.0,0.0,0.00662762215478041,1.0,0.0,false,300.0
rioter,0,0.0,rioter43,34.436837629264744,21.999669692553056,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.8662681331038282,0.0,0.0,0.0,0.3733039419495753,1.0,0.0,false,300.0
rioter,0,0.0,rioter44,45.018192907414296,24.493871326568442,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.43988870067283925,0.0,0.0,0.0,0.9392098435098674,1.0,0.0,false,300.0
rioter,0,0.0,rioter45,34.208933157401646,31.5363866734652,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.6456791816032563,0.0,0.0,0.0,0.9369936089083525,1.0,0.0,false,300.0
rioter,0,0.0,rioter46,12.802794054142055,32.82135181858604,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.7223225423632067,0.0,0.0,0.0,0.1975762841428047,1.0,0.0,false,300.0
rioter,0,0.0,rioter47,25.628887179217152,26.092318571830624,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.3088325891939401,0.0,0.0,0.0,0.622133821393949,1.0,0.0,false,300.0
rioter,0,0.0,rioter48,42.23497096621307,25.030946236746175,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0929838234453857,0.0,0.0,0.0,0.7869737441374429,1.0,0.0,false,300.0
rioter,0,0.0,rioter49,42.5960022311896,32.8618240361849,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.47241732838573525,0.0,0.0,0.0,0.8475997226248035,1.0,0.0,false,300.0
rioter,0,0.0,rioter50,38.790186421852226,26.53911697359031,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.17670860741524774,0.0,0.0,0.0,0.39155683941706865,1.0,0.0,false,300.0
rioter,0,0.0,rioter51,24.993101643402888,15.804141901453773,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.7455698582296649,0.9999999999989685,0.0,0.0,0.3431955373984811,1.0,0.0,false,300.0
rioter,0,0.0,rioter52,35.915903612493054,20.409440617494713,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.11553025712940646,0.0,0.0,0.0,0.16566212203784214,1.0,0.0,false,300.0
rioter,0,0.0,rioter53,38.767174645726065,20.54197431684526,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.709116234266328,0.0,0.0,0.0,0.5380125668886087,1.0,0.0,false,300.0
rioter,0,0.0,rioter54,2.897426047942308,28.44088012115401,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.6035013132598909,0.0,0.0,0.0,0.21779339729451863,1.0,0.0,false,300.0
rioter,0,0.0,rioter55,17.32143715876338,24.118568831092304,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.28687618158852823,0.0,0.0,0.0,0.10653951641094106,1.0,0.0,false,300.0
rioter,0,0.0,rioter56,9.268551525543069,29.36515736165536,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.3540334444211716,0.0,0.0,0.0,0.3208837382377011,1.0,0.0,false,300.0
rioter,0,0.0,rioter57,9.366958980883403,23.622333797755594,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.7341816053133446,0.0,0.0,0.0,0.5682644912496595,1.0,0.0,false,300.0
rioter,0,0.0,rioter58,17.09265320485381,29.231050003806065,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.21035340552049842,0.0,0.0,0.0,0.9338779851325294,1.0,0.0,false,300.0
rioter,0,0.0,rioter59,41.93802552880156,22.11882385784761,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.2263413440493519,0.0,0.0,0.0,0.06702271485817757,1.0,0.0,false,300.0
rioter,0,0.0,rioter60,0.363133733591809,31.446728376879218,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.9328413066938076,0.9999898699064014,0.0,0.0,0.5655400461558833,1.0,0.0,false,300.0
rioter,0,0.0,rioter61,4.4331740549104985,22.45564151603384,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.3004629317148194,0.0,0.0,0.0,0.9554734556346289,1.0,0.0,false,300.0
rioter,0,0.0,rioter62,13.750603439145287,23.743547989717,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.06847838796573646,0.0,0.0,0.0,0.609281537242871,1.0,0.0,false,300.0
rioter,0,0.0,rioter63,38.929922424349364,16.502029145025585,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.09923262503839692,0.0,0.0,0.0,0.9008713472450574,1.0,0.0,false,300.0
rioter,0,0.0,rioter64,22.234220314176824,33.14235765597884,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.41558072105120214,0.9999999897910393,0.0,0.0,0.3850121264732942,1.0,0.0,false,300.0
rioter,0,0.0,rioter65,46.02894840550009,23.89103579639248,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.01416439240928158,0.0,0.0,0.0,0.9286927099331956,1.0,0.0,false,300.0
rioter,0,0.0,rioter66,46.667196227488716,17.554582871973317,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.4280727985973197,0.9899481642553665,0.0,0.0,0.3996789605941645,1.0,0.0,false,300.0
rioter,0,0.0,rioter67,7.022607483014126,28.826768022336438,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.5692824704431415,0.0,0.0,0.0,0.40470564260584097,1.0,0.0,false,300.0
rioter,0,0.0,rioter68,9.784402584474838,22.613052808827156,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.5138319255220137,0.0,0.0,0.0,0.1983531378582738,1.0,0.0,false,300.0
rioter,0,0.0,rioter69,37.00732423687485,26.277131916951987,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.15062263426801892,0.0,0.0,0.0,0.6489124824578261,1.0,0.0,false,300.0
rioter,0,0.0,rioter70,28.914696605259405,33.706941785022316,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.9814715303125339,0.9999999999989685,0.0,0.0,0.02818586291605885,1.0,0.0,false,300.0
rioter,0,0.0,rioter71,43.903526049911534,30.42646271343146,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.3015661283555612,0.0,0.0,0.0,0.3788258807193269,1.0,0.0,false,300.0
rioter,0,0.0,rioter72,34.48707157879042,16.579370712603446,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.7893061001910151,0.0,0.0,0.0,0.03010108558838953,1.0,0.0,false,300.0
rioter,0,0.0,rioter73,0.12070444642790079,26.012232559554366,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.9945828668789509,0.0,0.0,0.0,0.6921841175377035,1.0,0.0,false,300.0
rioter,0,0.0,rioter74,31.478513492069762,31.53173929922176,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.8518906293920547,0.0,0.0,0.0,0.5266902801868099,1.0,0.0,false,300.0
rioter,0,0.0,rioter75,28.403357186328417,28.644522972629048,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.309884290807654,0.0,0.0,0.0,0.8490731878324095,1.0,0.0,false,300.0
rioter,0,0.0,rioter76,41.718011786006876,25.052677246984736,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.4766429082115743,0.0,0.0,0.0,0.39044863574789657,1.0,0.0,false,300.0
rioter,0,0.0,rioter77,26.794086110480976,21.177005703077615,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.23107608689243486,0.0,0.0,0.0,0.8387202311809694,1.0,0.0,false,300.0
rioter,0,0.0,rioter78,0.02756227472795558,17.3341288747644,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.39444080834969464,0.9999999999989685,0.0,0.0,0.28484536460062637,1.0,0.0,false,300.0
rioter,0,0.0,rioter79,22.051767645988818,28.530699827878514,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.5992655606689127,0.0,0.0,0.0,0.5876148179343283,1.0,0.0,false,300.0
rioter,0,0.0,rioter80,14.342089954652906,22.25457416531381,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.3921716051835261,0.0,0.0,0.0,0.3960283101516151,1.0,0.0,false,300.0
rioter,0,0.0,rioter81,44.18854048126203,21.474728083636435,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.22645978426039293,0.0,0.0,0.0,0.13074543646627768,1.0,0.0,false,300.0
rioter,0,0.0,rioter82,37.773217405842914,18.5200580611037,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.41131361164426805,0.0,0.0,0.0,0.7710726600764969,1.0,0.0,false,300.0
rioter,0,0.0,rioter83,0.32343024233813367,18.775384719896206,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.7059833247111013,0.9998989605981629,0.0,0.0,0.5063669968924851,1.0,0.0,false,300.0
rioter,0,0.0,rioter84,31.99880681456959,30.50574768321812,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.3264397437304234,0.0,0.0,0.0,0.5702430501641975,1.0,0.0,false,300.0
rioter,0,0.0,rioter85,25.453936083531197,20.997181372895657,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.8118118723906705,0.0,0.0,0.0,0.32020087986574763,1.0,0.0,false,300.0
rioter,0,0.0,rioter86,14.333063403243383,25.986219498000498,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.5295546673399082,0.0,0.0,0.0,0.28464962813222394,1.0,0.0,false,300.0
rioter,0,0.0,rioter87,15.637030519681039,30.43703875701646,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.7179506917292542,0.0,0.0,0.0,0.7162946715216021,1.0,0.0,false,300.0
rioter,0,0.0,rioter88,12.185864376197948,19.522077416490983,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.4543083904647792,0.0,0.0,0.0,0.6781088938185854,1.0,0.0,false,300.0
rioter,0,0.0,rioter89,17.242133602502324,27.110567319444726,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.26513562583745676,0.0,0.0,0.0,0.8989699961343021,1.0,0.0,false,300.0
rioter,0,0.0,rioter90,16.798800693970122,24.814899943610573,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.5613485031804348,0.0,0.0,0.0,0.08805368514407907,1.0,0.0,false,300.0
rioter,0,0.0,rioter91,27.24842137543395,20.056763780722797,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.4193281803476401,0.0,0.0,0.0,0.32002333950225004,1.0,0.0,false,300.0
rioter,0,0.0,rioter92,24.00317304904125,31.719019658792917,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.5006035406129488,0.9999999897910393,0.0,0.0,0.34571255942731194,1.0,0.0,false,300.0
rioter,0,0.0,rioter93,21.713858425621236,17.507117028993402,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.8431138646898125,0.9998989605981629,0.0,0.0,0.15908248663836255,1.0,0.0,false,300.0
rioter,0,0.0,rioter94,4.518642596861713,22.863569381484716,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.9380017884910866,0.0,0.0,0.0,0.8813903801937454,1.0,0.0,false,300.0
rioter,0,0.0,rioter95,23.326409487822605,22.031112816551886,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.4714899892572463,0.0,0.0,0.0,0.21311888520583766,1.0,0.0,false,300.0
rioter,0,0.0,rioter96,6.916019364088033,33.61098958501205,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.6148627947401372,0.0,0.0,0.0,0.9773612540165881,1.0,0.0,false,300.0
